,X0,X1,X2,X3,X4,T,y,tau,b,e
9099,0.852898873,0.606690785,0.014692524,0.258064454,0.003494063,0,2.246279157,0.729794829,1.729356603,0.9
9100,0.364044593,0.746884899,0.102885463,0.574800646,0.914209134,1,3.9952429,0.555464746,2.101348977,0.754043852
9101,0.638780165,0.017094775,0.884468969,0.219009088,0.187637367,0,0.919652136,0.32793747,0.642759391,0.1
9102,0.028262163,0.062751741,0.363451522,0.657692006,0.408233042,0,1.493563996,0.045506952,0.904671086,0.1
9103,0.595778064,0.485487999,0.041905606,0.10013304,0.255408508,0,0.81556549,0.540633032,1.436233607,0.788695366
9104,0.050040983,0.092530576,0.283936442,0.08980622,0.383753105,0,-0.43073082,0.07128578,0.389595765,0.1
9105,0.738194936,0.788930266,0.105026557,0.241615382,0.90799227,1,2.157950258,0.763562601,1.974312731,0.9
9106,0.542446083,0.744801918,0.755116702,0.97640555,0.903525002,1,2.738999342,0.643624001,2.513215546,0.9
9107,0.793561513,0.331203695,0.032380805,0.950032204,0.09856717,1,2.806341126,0.562382604,2.171678134,0.735026922
9108,0.630246974,0.653459767,0.205835905,0.584467742,0.48698985,1,3.586695224,0.64185337,1.962918941,0.9
9109,0.660605787,0.629163269,0.702385174,0.606509756,0.62625705,1,1.174544609,0.644884528,1.966634678,0.9
9110,0.802749563,0.765916132,0.658850926,0.990713759,0.203827777,1,3.081573814,0.784332847,2.078717757,0.9
9111,0.719539007,0.428355134,0.553877994,0.598239183,0.146410565,1,1.715299566,0.573947071,1.501171456,0.823921314
9112,0.875535703,0.506424949,0.532179787,0.106031515,0.755546685,1,3.674350894,0.690980326,1.470104788,0.9
9113,0.38210743,0.855498185,0.304285899,0.843258852,0.789172511,0,-0.068849536,0.618802807,2.170184232,0.855731105
9114,0.294365516,0.179265796,0.203392837,0.4774184,0.938989764,0,1.542799192,0.236815656,1.287887379,0.16502248
9115,0.746603988,0.397686052,0.845176971,0.363192963,0.515466373,1,1.786906771,0.57214502,1.662500929,0.803280498
9116,0.116915195,0.936211399,0.475769193,0.913564349,0.230014613,0,1.925258475,0.526563297,1.366879314,0.337133394
9117,0.323112935,0.222949113,0.209814327,0.447537621,0.952772105,0,0.4258285,0.273031024,1.316725434,0.22438631
9118,0.118683518,0.174555715,0.598519409,0.72716029,0.722645274,0,2.151463645,0.146619617,1.172933154,0.1
9119,0.5944682,0.445279902,0.20933811,0.556669599,0.67429467,1,2.667067468,0.519874051,1.801792105,0.739006503
9120,0.349635215,0.059427081,0.182224431,0.254132045,0.503399602,0,1.961732662,0.204531148,0.77302351,0.1
9121,0.874995296,0.508575529,0.969344877,0.706192376,0.695864307,0,0.90723515,0.691785413,2.479803729,0.9
9122,0.894613103,0.764407637,0.954136556,0.953227178,0.550163095,1,3.188767861,0.82951037,2.478575742,0.837786994
9123,0.429671178,0.200344523,0.40386563,0.659389949,0.111728563,1,1.060905974,0.315007851,1.00088892,0.267151055
9124,0.62089062,0.060383717,0.794711729,0.803710239,0.485415129,0,0.812916728,0.340637168,1.337639261,0.117511451
9125,0.123663018,0.681699759,0.183336938,0.983470188,0.628746883,0,-0.318182612,0.402681388,1.760149042,0.261754423
9126,0.714405851,0.561420778,0.433100852,0.056448702,0.170160564,1,2.02727219,0.637913315,1.102581684,0.9
9127,0.018816169,0.25250877,0.218674874,0.814341078,0.81059716,0,1.692489989,0.135662469,1.392853242,0.1
9128,0.207692335,0.770373445,0.689583563,0.822908089,0.126005124,0,1.037722509,0.48903289,1.439549995,0.48175549
9129,0.735854857,0.894702244,0.053296131,0.188929139,0.182740394,1,2.868661071,0.81527855,1.558148685,0.878760656
9130,0.479685463,0.938338912,0.952074211,0.673935263,0.783154926,1,1.217305141,0.709012188,2.461996043,0.9
9131,0.327802037,0.158942058,0.333315036,0.553524075,0.021877758,0,-0.342795491,0.243372048,0.782982587,0.162951878
9132,0.130573105,0.940397277,0.66584615,0.630762188,0.466926018,0,1.175463678,0.535485191,1.295496652,0.376261564
9133,0.635334854,0.06770479,0.958090212,0.9411428,0.747538,0,0.46103717,0.351519822,1.869330431,0.134725346
9134,0.130067982,0.140255833,0.42497648,0.42130993,0.327987048,0,1.537289228,0.135161907,0.653840567,0.1
9135,0.652393328,0.764185833,0.842719807,0.274658141,0.287844705,1,1.870712612,0.708289581,1.653483847,0.9
9136,0.828850182,0.694505099,0.515070901,0.717975868,0.318750762,1,1.482991362,0.761677641,1.849703597,0.9
9137,0.213336472,0.424375784,0.890761003,0.21722431,0.74376922,0,-0.395414617,0.318856128,1.175101464,0.280604222
9138,0.955169174,0.741377383,0.632868778,0.95315664,0.162514414,1,3.377306553,0.848273279,1.863443439,0.793721367
9139,0.345249261,0.42976947,0.374851977,0.799295835,0.018872013,0,0.000587141,0.387509365,1.289499107,0.449443211
9140,0.253987946,0.631395388,0.292798888,0.182839941,0.68626805,0,1.379066945,0.442691667,1.094601771,0.482763203
9141,0.075896308,0.324634514,0.466154857,0.672011648,0.119808097,0,-0.088966158,0.200265411,0.811533735,0.1
9142,0.56990942,0.998697318,0.833732725,0.824009116,0.952639096,1,1.992401331,0.784303369,2.499568011,0.9
9143,0.398498042,0.424434884,0.66426522,0.027828973,0.707563195,1,1.677253778,0.411466463,0.94228117,0.506704474
9144,0.783336212,0.165564436,0.66612686,0.814069993,0.289122529,1,2.766020682,0.474450324,1.410088982,0.396261458
9145,0.315715767,0.403520058,0.749888125,0.801321204,0.156996268,1,2.29463076,0.359617913,1.394339049,0.389631562
9146,0.81538839,0.29624031,0.421304873,0.985846902,0.15259205,1,0.656019147,0.55581435,1.762619512,0.688090738
9147,0.318214474,0.53513626,0.806067912,0.553081835,0.245199472,0,1.339122158,0.426675367,1.372856972,0.509820268
9148,0.820898694,0.369257213,0.671157262,0.333658767,0.793366855,0,1.282495485,0.595077953,1.60367622,0.814744409
9149,0.303078028,0.282912367,0.317405084,0.444390676,0.563378724,0,0.619111594,0.292995198,1.058890257,0.266128412
9150,0.105368139,0.530273195,0.840672834,0.165023834,0.617701049,0,1.870736266,0.317820667,0.880623322,0.174633004
9151,0.558097974,0.140165631,0.656409335,0.480117785,0.560543085,0,0.285593425,0.349131803,1.052605518,0.24328843
9152,0.414537209,0.432781134,0.037477007,0.145547708,0.269130949,0,1.840308907,0.423659172,1.242212858,0.534244637
9153,0.500942494,0.42893765,0.200946264,0.024829775,0.98628604,1,0.813062336,0.464940072,1.321770534,0.624931465
9154,0.179518827,0.674546574,0.722787968,0.570109943,0.129286686,1,0.098401269,0.427032701,1.105339612,0.371317369
9155,0.755172303,0.842108285,0.989993765,0.495885239,0.683499102,1,0.734970633,0.798640294,2.228010726,0.9
9156,0.840589297,0.932390425,0.166105053,0.396869591,0.791985512,1,1.309278999,0.886489861,1.644118473,0.628284454
9157,0.89103056,0.635463401,0.49476587,0.452210118,0.172794888,1,1.549336475,0.763246981,1.517102488,0.9
9158,0.327828527,0.771585677,0.124139094,0.619209906,0.590120174,1,1.607183948,0.549707102,1.910437558,0.713624723
9159,0.135063033,0.041962547,0.303263281,0.506793044,0.352303054,0,0.67317941,0.08851279,0.77815956,0.1
9160,0.932174181,0.550185072,0.989387415,0.349016532,0.236354382,1,2.366742467,0.741179626,1.945376747,0.9
9161,0.625467229,0.278459929,0.018638528,0.360760266,0.618023991,0,0.508817722,0.451963579,1.653456963,0.520266967
9162,0.631916393,0.66648512,0.936371908,0.858926748,0.718158721,1,4.923990409,0.649200756,2.568332221,0.9
9163,0.908435077,0.336272986,0.486947953,0.703971465,0.538525536,0,1.101982075,0.622354032,1.792594742,0.819019797
9164,0.662536917,0.190961388,0.453508286,0.843850235,0.649924335,1,-0.406133377,0.426749153,1.560223158,0.387087796
9165,0.806043277,0.101436975,0.63031112,0.216210611,0.373634621,0,-0.056083689,0.453740126,0.691039326,0.254049427
9166,0.642117878,0.412054478,0.461308833,0.666186051,0.67744589,0,0.947644868,0.527086178,1.746661422,0.738758413
9167,0.506324368,0.917926534,0.303825328,0.730438327,0.005278111,1,1.898775874,0.712125451,1.803927297,0.9
9168,0.999607707,0.453882326,0.085264486,0.212426534,0.590508981,1,2.510086906,0.726745017,1.841134015,0.9
9169,0.53374515,0.640426203,0.078494136,0.030964754,0.584481246,1,2.175131104,0.587085677,1.557593188,0.879053423
9170,0.690460165,0.138498433,0.361342111,0.625152532,0.699612465,0,1.281546834,0.414479299,1.309335194,0.295924409
9171,0.024871337,0.653914158,0.56961077,0.615822989,0.821456236,1,-0.002319077,0.339392748,1.08731418,0.1
9172,0.762724893,0.3067028,0.248375174,0.820510849,0.829751617,0,1.523694846,0.534713846,2.03253888,0.670522117
9173,0.326207945,0.911537467,0.967313326,0.09098976,0.755020156,1,1.02382879,0.618872706,1.709360327,0.804097
9174,0.455313532,0.256157268,0.735430242,0.985838502,0.7417381,0,2.583797233,0.3557354,1.825828242,0.358265893
9175,0.035984114,0.210749796,0.622664527,0.409178276,0.869647999,1,1.234769772,0.123366955,0.897917917,0.1
9176,0.437517105,0.811883024,0.624809408,0.856073822,0.572188075,1,1.47573379,0.624700064,2.071644,0.898321364
9177,0.155763179,0.549649737,0.398261893,0.141630181,0.314887134,0,1.680281389,0.352706458,0.585511766,0.265736734
9178,0.933329285,0.505240555,0.316127037,0.199029721,0.831933698,0,1.097606344,0.71928492,1.678625148,0.9
9179,0.936839328,0.63160492,0.355711615,0.373536611,0.846456101,1,1.494571486,0.784222124,1.79718192,0.9
9180,0.018997014,0.477630593,0.497504832,0.147921314,0.761158443,0,2.661462221,0.248313803,0.557014541,0.1
9181,0.367632951,0.541672113,0.023774751,0.528384703,0.027894164,1,-0.126990004,0.454652532,1.581501225,0.585588463
9182,0.318539526,0.481544593,0.957635226,0.699680353,0.673319698,0,0.116820758,0.400042059,1.918656739,0.463456538
9183,0.03924588,0.915005185,0.359310577,0.974527655,0.370615861,0,0.09407056,0.477125532,1.311998629,0.112576016
9184,0.742967339,0.265804218,0.07297662,0.797303632,0.90744894,1,1.719902442,0.504385779,2.197097947,0.581371911
9185,0.887109963,0.407403615,0.445962111,0.309816773,0.146174282,1,1.31784258,0.647256789,1.295450714,0.9
9186,0.58424447,0.777131251,0.812910219,0.594119981,0.945419177,1,2.931788277,0.680687861,2.252246963,0.9
9187,0.657487292,0.232471549,0.653360981,0.290002643,0.763002434,1,1.603483592,0.444979421,1.180484789,0.461941748
9188,0.143289003,0.834932331,0.975675151,0.157387492,0.665997251,0,2.570049601,0.489110667,1.309982707,0.367062891
9189,0.880850471,0.911863586,0.300349842,0.521968424,0.583883529,1,2.42418834,0.896357028,1.473213519,0.579582959
9190,0.39564959,0.972467419,0.51517972,0.252236117,0.353737161,0,1.644519354,0.684058504,1.364738719,0.9
9191,0.985518216,0.072810671,0.270067732,0.781999902,0.614447469,1,2.95171471,0.529164443,1.418485747,0.223524415
9192,0.713998774,0.850184173,0.08917038,0.716679683,0.485941244,1,2.710559174,0.782091474,2.241212156,0.9
9193,0.552299165,0.600427878,0.459891667,0.461579497,0.364793249,1,0.711213296,0.576363522,1.510508418,0.86331494
9194,0.228041516,0.990293453,0.696183779,0.398435676,0.049458971,1,-1.236208383,0.609167484,1.151565206,0.651423895
9195,0.516774337,0.764054704,0.823611474,0.99153933,0.954445626,1,2.702725823,0.640414521,2.624137273,0.9
9196,0.804020748,0.395433113,0.429877095,0.289084087,0.062973804,0,1.803185374,0.59972693,1.171241925,0.840836493
9197,0.761672652,0.6381544,0.176096897,0.550676046,0.14891758,0,-0.130011867,0.699913526,1.834003135,0.9
9198,0.901879608,0.631205382,0.02223087,0.135885267,0.821112638,1,2.598455104,0.766542495,1.979381889,0.9
9199,0.764215426,0.118862044,0.366603517,0.808345985,0.108460075,0,0.600988596,0.441538735,1.17967812,0.281512854
9200,0.256304251,0.558764287,0.031721931,0.503655716,0.98885894,1,2.050481098,0.407534269,1.871546472,0.434892586
9201,0.945740166,0.060003133,0.274684966,0.302970501,0.038556803,0,-0.390054321,0.50287165,0.601116905,0.177334274
9202,0.62788428,0.004898809,0.541095639,0.050279971,0.727875887,0,1.802234251,0.316391545,0.427258646,0.1
9203,0.677515714,0.139803574,0.281273203,0.110480415,0.516905142,0,0.159995514,0.408659644,0.757812612,0.293196804
9204,0.614228636,0.069506135,0.259749047,0.192463541,0.307281852,0,0.344343887,0.341867386,0.59526669,0.133721182
9205,0.668459264,0.482563996,0.060423248,0.268691908,0.81443845,1,2.741075887,0.57551163,1.91100041,0.848633835
9206,0.949975913,0.220715474,0.088227882,0.448497171,0.962086121,1,2.485064261,0.585345693,1.880751228,0.612098442
9207,0.207936346,0.829580795,0.004539806,0.429138279,0.428542499,1,2.099437399,0.51875857,1.650157032,0.515785895
9208,0.929213511,0.592673055,0.511774079,0.444288082,0.765997291,1,3.248640706,0.760943283,1.814896048,0.9
9209,0.926564777,0.823799097,0.994998947,0.649682408,0.226573461,1,3.681051563,0.875181937,1.929962642,0.676945589
9210,0.662574441,0.869679587,0.275521784,0.668416227,0.866879942,1,3.119695864,0.766127014,2.174099618,0.9
9211,0.484516048,0.287922674,0.915196,0.624682518,0.071628161,0,2.62800134,0.386219361,1.429638481,0.424366447
9212,0.931273536,0.26744014,0.590838274,0.86767608,0.220701997,0,2.821543886,0.599356838,1.69954564,0.705015378
9213,0.358661749,0.027587538,0.160705836,0.551598216,0.069012578,0,0.992062666,0.193124643,0.847425344,0.1
9214,0.097240476,0.459273587,0.1850288,0.892331116,0.59045785,0,0.516285723,0.278257032,1.525817365,0.139843611
9215,0.77734351,0.799835167,0.375779846,0.618411904,0.381177204,1,1.796929736,0.788589339,1.76760427,0.9
9216,0.462604691,0.245043626,0.967263453,0.097157401,0.675537378,1,2.657052989,0.353824158,1.220242013,0.348645653
9217,0.20321954,0.916909697,0.995680002,0.987922405,0.655608489,1,4.39426094,0.560064618,2.359644648,0.552520671
9218,0.003017286,0.319540909,0.884618778,0.712164181,0.033895169,0,-0.432728807,0.161279097,1.028003924,0.1
9219,0.073137624,0.52314343,0.885506369,0.868257497,0.810435315,0,1.443180664,0.298140527,1.690618173,0.119912697
9220,0.471977043,0.76381259,0.888747915,0.939383179,0.668202599,0,1.45802326,0.617894816,2.481231785,0.9
9221,0.231620014,0.118736306,0.872021324,0.23883849,0.643627196,0,0.95690427,0.17517816,0.923743521,0.1
9222,0.349144344,0.011509063,0.4443429,0.680024811,0.735412819,0,1.353576427,0.180326704,1.066550249,0.1
9223,0.404711284,0.999851907,0.251421261,0.425416954,0.208999404,0,3.232615857,0.702281596,1.608969809,0.9
9224,0.542145886,0.670911984,0.204764216,0.67890319,0.292748657,1,2.267524939,0.606528935,1.909362845,0.9
9225,0.053870486,0.776486531,0.276974026,0.847027746,0.436820035,0,0.065792479,0.415178509,1.295952934,0.131033999
9226,0.881361946,0.587405645,0.881192396,0.043493726,0.595422944,1,2.301245104,0.734383795,1.630271891,0.9
9227,0.088081749,0.004344278,0.696072482,0.032878241,0.424000053,0,2.431753979,0.046213014,0.322969239,0.1
9228,0.122253312,0.399121318,0.939223688,0.494452125,0.105728467,0,2.002752486,0.260687315,1.08584219,0.152690935
9229,0.950335296,0.589739865,0.94481881,0.486906885,0.935870901,1,2.628507195,0.77003758,2.332590887,0.9
9230,0.317041859,0.175203006,0.21693149,0.112331022,0.109505908,0,-0.61317687,0.246122432,0.500960277,0.173620739
9231,0.535066216,0.651620928,0.138750405,0.37035006,0.869186585,1,1.136454656,0.593343572,1.955033843,0.889087951
9232,0.794917099,0.934244674,0.686988123,0.919796269,0.366874708,1,0.818936914,0.864580886,1.896413531,0.723250792
9233,0.50569196,0.093156867,0.155645314,0.493923806,0.472527208,0,0.736456935,0.299424414,1.114804322,0.147456613
9234,0.278002543,0.100896989,0.853461136,0.844330737,0.045492331,0,1.243972074,0.189449766,1.20495293,0.1
9235,0.742553443,0.382073366,0.457924632,0.057171869,0.270986037,1,1.546908919,0.562313404,0.974095463,0.777889902
9236,0.173391941,0.507288731,0.051030284,0.077475256,0.275561022,0,0.35919593,0.340340336,0.891233748,0.272830369
9237,0.21112048,0.234039162,0.970671472,0.486632937,0.852704003,1,1.52323584,0.222579821,1.510653114,0.154604907
9238,0.610488196,0.225099474,0.693641247,0.128539067,0.502968845,0,1.155073887,0.417793835,0.87345047,0.418433115
9239,0.479125934,0.944461731,0.629633133,0.419386831,0.769205393,1,2.710123108,0.711793832,1.826493047,0.9
9240,0.748546054,0.611379649,0.457101296,0.525232002,0.096640573,0,2.179230296,0.679962852,1.568393515,0.9
9241,0.075965419,0.416418472,0.750367016,0.511487744,0.449278253,0,0.102571633,0.246191945,0.960709922,0.1
9242,0.131510878,0.826268546,0.671219044,0.871312944,0.483582116,1,1.212073326,0.478889712,1.50651977,0.334783846
9243,0.945323811,0.0812527,0.065847839,0.340584143,0.348001368,0,0.555251239,0.513288255,1.130532097,0.238971072
9244,0.494764917,0.086788105,0.668620204,0.05713077,0.725565405,0,1.840704846,0.290776511,0.611269323,0.134490305
9245,0.394115023,0.731064669,0.336335894,0.503856831,0.003489705,0,0.1393535,0.562589846,1.34570179,0.786528228
9246,0.820074452,0.24002821,0.828839931,0.553839363,0.702120308,0,2.362867872,0.530051331,1.700898442,0.579727525
9247,0.09990616,0.069156418,0.527241611,0.395975711,0.470045344,0,0.993093194,0.084531289,0.654186631,0.1
9248,0.153611314,0.648215135,0.04810456,0.587007663,0.418945999,0,2.32959961,0.400913225,1.512641086,0.307741446
9249,0.820599857,0.358115574,0.746723673,0.584961978,0.206662968,1,2.755836358,0.589357716,1.607585957,0.797547353
9250,0.164177272,0.952171598,0.590421177,0.220112618,0.108398155,0,1.482928513,0.558174435,0.762268017,0.471604343
9251,0.004277996,0.381330948,0.649062558,0.752749415,0.716185936,0,0.702019087,0.192804472,1.160406634,0.1
9252,0.270258323,0.008454396,0.906298939,0.491661855,0.143093151,0,0.650704017,0.139356359,0.900544158,0.1
9253,0.999092134,0.031553676,0.577183258,0.835979584,0.277310046,0,1.493730327,0.515322905,1.085426093,0.1
9254,0.332866177,0.129545226,0.286153863,0.753662948,0.015029969,1,1.742831964,0.231205701,0.98769362,0.135055347
9255,0.803082066,0.623458892,0.812489402,0.660692786,0.693324253,1,1.519778171,0.713270479,2.202651826,0.9
9256,0.979265193,0.1046985,0.925333339,0.513088205,0.165779249,0,0.528969967,0.541981846,1.274353936,0.316559207
9257,0.933865068,0.184986259,0.593268744,0.930153572,0.983801153,1,2.130317791,0.559425663,1.955916802,0.516464536
9258,0.880535621,0.07702311,0.422546045,0.819195372,0.375711707,0,1.598609862,0.478779365,1.230508788,0.211459332
9259,0.016028055,0.82853884,0.784191164,0.400121753,0.108885213,0,0.140809308,0.422283448,0.657801422,0.1
9260,0.248438988,0.328368751,0.94226361,0.458400545,0.942969527,1,1.055854197,0.288403869,1.57457287,0.25349336
9261,0.733659455,0.926642371,0.878426253,0.401693453,0.97103441,1,2.228923538,0.830150913,2.018220776,0.844597261
9262,0.029776164,0.226568252,0.66072036,0.107495263,0.214865529,0,0.788077429,0.128172208,0.287782741,0.1
9263,0.672325706,0.242066266,0.510642107,0.248804136,0.809424788,1,0.482488675,0.457195986,1.14304219,0.489299151
9264,0.329067499,0.26643657,0.807311037,0.616195155,0.197929244,1,2.829456841,0.297752034,1.176011331,0.271971408
9265,0.679926413,0.493685971,0.955914224,0.618591865,0.592780655,0,1.434705362,0.586806192,2.20037042,0.869672668
9266,0.597019412,0.788538383,0.105140765,0.473365461,0.830558231,1,2.884047626,0.692778898,2.196259694,0.9
9267,0.896946309,0.796657863,0.325833738,0.666424789,0.900736285,0,-0.461688893,0.846802086,1.958755955,0.781295249
9268,0.616391009,0.999583839,0.471485579,0.145119168,0.793435823,1,3.106095514,0.807987424,1.477641493,0.9
9269,0.51677797,0.860182323,0.191768719,0.300017495,0.923473486,1,2.220778723,0.688480146,1.93661801,0.9
9270,0.873308793,0.874449726,0.692985277,0.954814917,0.522056579,1,4.184441813,0.87387926,1.966439303,0.676109463
9271,0.909857535,0.660821019,0.564921159,0.955631969,0.893866366,1,2.782842028,0.785339277,2.360827415,0.9
9272,0.496298865,0.989444946,0.057240313,0.920502926,0.15023477,1,5.370091025,0.742871906,2.387298246,0.9
9273,0.103779952,0.269385972,0.282786725,0.858158274,0.780738872,0,1.460841113,0.186582962,1.430607125,0.1
9274,0.375510771,0.953526158,0.327310839,0.528662988,0.837818373,1,3.392036055,0.664518465,1.909429648,0.9
9275,0.291526525,0.11282856,0.511855133,0.991552256,0.544487364,0,0.368920481,0.202177543,1.367228114,0.103151088
9276,0.90091429,0.128523742,0.586604143,0.338472218,0.398235783,0,1.696841875,0.514719016,0.908382755,0.35579209
9277,0.675403037,0.192482508,0.653515082,0.220237711,0.058695,1,0.176064932,0.433942773,0.693876293,0.39715732
9278,0.072078401,0.30862907,0.511841849,0.349092148,0.441433312,0,0.767854192,0.190353735,0.639918655,0.1
9279,0.15114135,0.568969747,0.30922338,0.730716298,0.823428575,0,0.054947951,0.360055549,1.482108438,0.266886415
9280,0.820985486,0.835495541,0.390127912,0.395522816,0.488595159,0,0.524414509,0.828240513,1.498164372,0.834200225
9281,0.700742508,0.586047381,0.932811718,0.354746395,0.016573789,1,2.160787812,0.643394945,1.698562584,0.9
9282,0.536612507,0.15172098,0.246627266,0.544135094,0.109187846,0,1.978618876,0.344166743,0.980118753,0.252994251
9283,0.957076251,0.978048495,0.374165214,0.326831914,0.271810526,0,-0.141142232,0.967562373,0.693909732,0.199503769
9284,0.102799221,0.823873146,0.407422174,0.330324686,0.728775211,0,1.457675106,0.463336184,0.974797811,0.262944211
9285,0.198169481,0.128933568,0.927537285,0.664417348,0.539515512,0,0.949343773,0.163551525,1.379935079,0.1
9286,0.513023632,0.343262096,0.140522695,0.887016613,0.054668859,1,2.790441577,0.428142864,1.698245048,0.525446141
9287,0.068004582,0.889747408,0.786779088,0.354166253,0.366611842,0,1.060747713,0.478875995,0.89090201,0.188945344
9288,0.648478938,0.064178906,0.833226742,0.751942011,0.419690842,0,-0.631781966,0.356328922,1.314244247,0.130376692
9289,0.595466058,0.740509176,0.187262234,0.387990521,0.116920074,0,-0.67507215,0.667987617,1.624901384,0.9
9290,0.807906468,0.552323981,0.762385723,0.007462258,0.690177071,1,1.800680262,0.680115225,1.476007609,0.9
9291,0.506573068,0.399851469,0.098580344,0.734341371,0.129806363,1,2.303342973,0.453212268,1.715777511,0.594257477
9292,0.724619565,0.799681386,0.513865857,0.567986914,0.624888093,1,4.941299598,0.762150475,1.849815436,0.9
9293,0.303273148,0.343033086,0.389502985,0.372073837,0.292994243,0,0.551468175,0.323153117,0.864031115,0.321040975
9294,0.430084651,0.084419756,0.137670383,0.064659488,0.37500857,1,0.627093134,0.257252203,0.628545917,0.113816641
9295,0.477937042,0.718907564,0.425230766,0.174088846,0.944769924,1,1.653090232,0.598422303,1.539342674,0.88168799
9296,0.332664983,0.38495805,0.425455828,0.000859138,0.590339093,1,0.902152863,0.358811517,0.698695436,0.391553084
9297,0.711552104,0.346369352,0.847552431,0.358658729,0.729795187,0,1.939475575,0.528960728,1.664340661,0.699198956
9298,0.81118868,0.774969675,0.762508545,0.994740126,0.986758082,1,2.017148561,0.793079177,2.545375536,0.9
9299,0.520501073,0.775940237,0.489564589,0.831750348,0.798315181,1,0.615388803,0.648220655,2.185876104,0.9
9300,0.823557254,0.143777971,0.95271445,0.704471862,0.987720449,1,2.190079714,0.483667613,1.971706675,0.363473841
9301,0.385088345,0.29554225,0.253015188,0.576212076,0.85080856,0,2.045066486,0.340315297,1.473594214,0.349974863
9302,0.449803159,0.67007832,0.472064513,0.184778738,0.626143847,0,0.178550457,0.559940739,1.31101196,0.811600515
9303,0.683448054,0.844372956,0.994544797,0.513299267,0.723051325,1,1.088420965,0.763910505,2.334793954,0.9
9304,0.03577502,0.85396307,0.715787099,0.999034058,0.7499237,0,2.884105643,0.444869045,1.562954138,0.1
9305,0.682793159,0.256113251,0.358653722,0.159010756,0.442677828,1,2.640546423,0.469453205,0.942463872,0.522156661
9306,0.042505618,0.977045217,0.859844894,0.15199257,0.031284531,0,0.866716889,0.509775418,0.556711755,0.130100225
9307,0.069023278,0.118798098,0.386830073,0.722656416,0.293353277,0,0.499149273,0.093910688,0.920705609,0.1
9308,0.000376828,0.5203883,0.703814466,0.039125124,0.894379905,0,0.396943942,0.260382564,0.570011807,0.1
9309,0.983798475,0.507453644,0.001490585,0.337025956,0.697957819,1,0.875763088,0.745626059,2.183025229,0.9
9310,0.189707104,0.770095869,0.001640126,0.520867858,0.420070444,1,1.847967915,0.479901487,1.670647425,0.443019217
9311,0.969190915,0.651118346,0.618833906,0.468083135,0.740676428,0,1.640142157,0.81015463,1.783093879,0.9
9312,0.558055149,0.955353124,0.368792828,0.124047055,0.374012364,1,1.794005989,0.756704136,1.340069169,0.9
9313,0.584337524,0.572270861,0.84602731,0.127555923,0.380717758,1,1.193804881,0.578304192,1.425079621,0.86769502
9314,0.555958222,0.567084242,0.14356807,0.084340512,0.765148207,1,1.485246845,0.561521232,1.557283682,0.836281625
9315,0.774745511,0.474801014,0.802654891,0.419437017,0.760351075,1,2.533552267,0.624773262,1.897863669,0.9
9316,0.399530738,0.248319223,0.706790904,0.463520422,0.144473224,1,0.920734659,0.32392498,0.927941123,0.306659133
9317,0.437477302,0.976535428,0.258899976,0.721294888,0.686104285,1,1.741136305,0.707006365,2.154574221,0.9
9318,0.716473472,0.063492779,0.521216656,0.099041192,0.216946292,0,-1.145431934,0.389983125,0.35084249,0.14242786
9319,0.141421438,0.055496231,0.231928072,0.499193257,0.792965291,0,0.210105242,0.098458835,1.064054861,0.1
9320,0.387162716,0.814201032,0.972919165,0.860067391,0.609027402,1,3.481609679,0.600681874,2.448087056,0.836200889
9321,0.967754484,0.042998163,0.183867407,0.127949318,0.90184297,0,0.598864886,0.505376323,0.909105313,0.130354877
9322,0.761097571,0.390965017,0.61955256,0.545591065,0.015085136,1,2.762392883,0.576031294,1.386211583,0.804492322
9323,0.306344703,0.426611701,0.572643659,0.360048827,0.751032759,0,0.783017359,0.366478202,1.145256458,0.399137049
9324,0.709076937,0.009779385,0.418631374,0.063146794,0.628238389,0,0.681553267,0.359428161,0.412290832,0.1
9325,0.702294841,0.202872854,0.20163482,0.161158363,0.682225241,0,1.168681896,0.452583848,1.113120739,0.432806195
9326,0.491669069,0.325237373,0.739561329,0.66038835,0.844859932,1,0.384746629,0.408453221,1.679101139,0.481503562
9327,0.394655356,0.17002683,0.824464986,0.164052488,0.942039568,1,0.732400284,0.282341093,1.054876573,0.209249247
9328,0.740289296,0.721978226,0.417864154,0.814818586,0.321603523,1,1.76814159,0.731133761,1.983254298,0.9
9329,0.657125168,0.143677584,0.501590113,0.748589491,0.921159776,1,0.688520763,0.400401376,1.501455145,0.292280708
9330,0.327466756,0.800208284,0.434127049,0.906261891,0.950975575,1,1.398492804,0.56383752,2.123772396,0.733344226
9331,0.869019815,0.297454074,0.850563266,0.875463731,0.924494687,1,1.821892771,0.583236945,2.309220893,0.725720611
9332,0.635226696,0.145505022,0.111870204,0.155192261,0.272395874,0,1.560437153,0.390365859,0.878989539,0.286309864
9333,0.474151902,0.281967029,0.628557221,0.592772639,0.982384489,0,-0.186572995,0.378059465,1.524793743,0.407774941
9334,0.317465244,0.855508251,0.161325683,0.553726416,0.932389229,1,1.162875248,0.586486748,2.002735199,0.753413582
9335,0.8289659,0.212588998,0.104483474,0.474391563,0.316044922,1,0.712904736,0.520777449,1.471067469,0.5257868
9336,0.946616202,0.832204855,0.297339418,0.174168682,0.080756735,0,2.541945251,0.889410529,0.91509604,0.618406367
9337,0.507473578,0.358984784,0.484693555,0.666426804,0.064635818,1,3.89178762,0.433229181,1.240797565,0.541584278
